index,image,speed
2167,2167.jpg,10.808347287655717
2168,2168.jpg,10.025964759518978
2169,2169.jpg,9.753960812020733
2170,2170.jpg,8.396295723592969
2171,2171.jpg,7.329555270056693
2172,2172.jpg,9.660624724798064
2173,2173.jpg,7.951975124544992
2174,2174.jpg,7.888944415621241
2175,2175.jpg,7.027568728956819
2176,2176.jpg,6.205459894007951
2177,2177.jpg,7.05032738237505
2178,2178.jpg,6.536381377798888
2179,2179.jpg,6.534779582061186
2180,2180.jpg,5.924503802130564
2181,2181.jpg,5.980612365233846
2182,2182.jpg,6.265933513754625
2183,2183.jpg,5.170191881361077
2184,2184.jpg,5.763986517203111
2185,2185.jpg,4.974936059517608
2186,2186.jpg,5.931258025276144
2187,2187.jpg,5.588922930563301
2188,2188.jpg,5.307417358377524
2189,2189.jpg,4.878753682955551
2190,2190.jpg,4.450660944628204
2191,2191.jpg,5.243267164954506
2192,2192.jpg,4.725992559800522
2193,2193.jpg,5.23971653328433
2194,2194.jpg,4.726242578005358
2195,2195.jpg,5.106371002961593
2196,2196.jpg,3.54762690748667
2197,2197.jpg,4.467658450942082
2198,2198.jpg,4.536541265085752
2199,2199.jpg,3.041528489250373
2200,2200.jpg,4.0240030122674195
2201,2201.jpg,1.7751956107915898
2202,2202.jpg,3.0004919191222275
2203,2203.jpg,3.983691308352551
2204,2204.jpg,3.057840311308448
2205,2205.jpg,4.71178443569732
2206,2206.jpg,3.806731594842107
2207,2207.jpg,4.443722006540247
2208,2208.jpg,4.785597646156514
2209,2209.jpg,4.907921851583962
2210,2210.jpg,5.5639733526896284
2211,2211.jpg,4.972876208038956
2212,2212.jpg,6.058624575469043
2213,2213.jpg,4.619841173772489
2214,2214.jpg,5.053182428593901
2215,2215.jpg,5.889950913060677
2216,2216.jpg,5.250952426041977
2217,2217.jpg,5.670940563046502
2218,2218.jpg,4.953716230833994
2219,2219.jpg,5.367960945905404
2220,2220.jpg,6.553601848108869
2221,2221.jpg,4.886038728334533
2222,2222.jpg,4.961550756521367
2223,2223.jpg,3.1169323006022776
2224,2224.jpg,3.8349733900473755
2225,2225.jpg,4.0017625868819735
2226,2226.jpg,3.6919368555759817
2227,2227.jpg,2.266460859412595
2228,2228.jpg,1.7326346759369429
2229,2229.jpg,2.5335605319002976
2230,2230.jpg,2.985899438674277
2231,2231.jpg,4.68708954054723
2232,2232.jpg,2.01057655580005
2233,2233.jpg,1.6937148644161617
2234,2234.jpg,1.4415743035499187
2235,2235.jpg,1.9329850851558277
2236,2236.jpg,2.9409110882637197
2237,2237.jpg,2.172623802876503
2238,2238.jpg,3.051895848617338
2239,2239.jpg,2.421010359055204
2240,2240.jpg,3.4332361155440303
2241,2241.jpg,3.8665176645254817
2242,2242.jpg,3.228638195554174
2243,2243.jpg,4.3900893699878445
2244,2244.jpg,4.9881637017802
2245,2245.jpg,4.74083225974206
2246,2246.jpg,5.3552062858437495
2247,2247.jpg,5.184520350047951
2248,2248.jpg,6.643011343450357
2249,2249.jpg,7.000399306611475
2250,2250.jpg,6.665991561509069
2251,2251.jpg,6.533650768524425
2252,2252.jpg,5.7630498818387235
2253,2253.jpg,7.341531888391354
2254,2254.jpg,7.693281381291162
2255,2255.jpg,7.472517638680009
2256,2256.jpg,6.539316292994467
2257,2257.jpg,6.241132267577106
2258,2258.jpg,6.898589654633101
2259,2259.jpg,5.350294547603214
2260,2260.jpg,4.948088022513927
2261,2261.jpg,5.3970600796563595
2262,2262.jpg,4.227262215376902
2263,2263.jpg,3.3788916734308447
2264,2264.jpg,2.6886399208725607
2265,2265.jpg,3.760217013897547
2266,2266.jpg,4.498625257999317
2267,2267.jpg,2.8571270025310493
2268,2268.jpg,3.9736915130628443
2269,2269.jpg,3.6330603670482606
2270,2270.jpg,5.807661339134529
2271,2271.jpg,5.998235849963562
2272,2272.jpg,4.449769088643789
2273,2273.jpg,5.002840143565596
2274,2274.jpg,4.596218185030448
2275,2275.jpg,7.808611140857562
2276,2276.jpg,7.686241223146394
2277,2277.jpg,4.806168173830553
2278,2278.jpg,5.84449984239042
2279,2279.jpg,6.640490637519506
2280,2280.jpg,6.046540673203201
2281,2281.jpg,8.44149910831776
2282,2282.jpg,5.141283059974997
2283,2283.jpg,4.914134990554897
2284,2284.jpg,6.487347956730977
2285,2285.jpg,4.288984993244009
2286,2286.jpg,6.646608620308003
2287,2287.jpg,3.3186288899315315
2288,2288.jpg,4.079716024180959
2289,2289.jpg,5.569873036000768
2290,2290.jpg,3.129650577417703
2291,2291.jpg,4.942846036346108
2292,2292.jpg,4.440878515912107
2293,2293.jpg,3.985600962327551
2294,2294.jpg,5.8023745735867385
2295,2295.jpg,5.482394651420515
2296,2296.jpg,6.804638783839584
2297,2297.jpg,6.999200058841634
2298,2298.jpg,7.49701102662023
2299,2299.jpg,8.322955961786588
2300,2300.jpg,8.736787866948893
2301,2301.jpg,10.095069604755004
2302,2302.jpg,9.01017997522623
2303,2303.jpg,11.70174081406403
2304,2304.jpg,12.912731743075593
2305,2305.jpg,12.40738990978005
2306,2306.jpg,13.24411314841498
2307,2307.jpg,11.963684094302922
2308,2308.jpg,13.22117234553968
2309,2309.jpg,13.136774175913974
2310,2310.jpg,13.024302366983829
2311,2311.jpg,13.467268856239567
2312,2312.jpg,12.581445027466769
2313,2313.jpg,12.90026814898375
2314,2314.jpg,13.245117652527135
2315,2315.jpg,13.80187554306653
2316,2316.jpg,13.563401672289936
2317,2317.jpg,13.595980653639085
2318,2318.jpg,12.03951657492767
2319,2319.jpg,13.32155442155555
2320,2320.jpg,11.840498585488849
2321,2321.jpg,12.709160600274908
2322,2322.jpg,14.138001580262344
2323,2323.jpg,13.015235475443513
2324,2324.jpg,13.544010451568095
2325,2325.jpg,12.749324905397375
2326,2326.jpg,12.841035524449701
2327,2327.jpg,13.089401206907008
2328,2328.jpg,12.861516493363798
2329,2329.jpg,12.643385405133422
2330,2330.jpg,12.408938530004036
2331,2331.jpg,13.01336733568536
2332,2332.jpg,13.377395707734632
2333,2333.jpg,13.698113615073106
2334,2334.jpg,13.196537156229553
2335,2335.jpg,13.202981305491429
2336,2336.jpg,13.718415524773805
2337,2337.jpg,12.538189545770702
2338,2338.jpg,13.423791809903019
2339,2339.jpg,12.892105707628467
2340,2340.jpg,12.931710503727235
2341,2341.jpg,13.5366606859915
2342,2342.jpg,13.291057797988008
2343,2343.jpg,13.99457328452269
2344,2344.jpg,15.410213151697905
2345,2345.jpg,13.836592914728731
2346,2346.jpg,14.177668647686383
2347,2347.jpg,13.73113123610392
2348,2348.jpg,13.532688031987693
2349,2349.jpg,16.270767883062863
2350,2350.jpg,13.886857360600448
2351,2351.jpg,15.541614510606912
2352,2352.jpg,16.213401765705406
2353,2353.jpg,14.826789606837835
2354,2354.jpg,17.950669121374748
2355,2355.jpg,16.98265880454011
2356,2356.jpg,16.419156952796378
2357,2357.jpg,16.882895943387897
2358,2358.jpg,16.48002332502155
2359,2359.jpg,16.351081333621867
2360,2360.jpg,16.15136319991913
2361,2361.jpg,16.46387429466774
2362,2362.jpg,17.291787190293434
2363,2363.jpg,17.354413485441825
2364,2364.jpg,16.479792431343572
2365,2365.jpg,14.920561826563343
2366,2366.jpg,17.83464621432255
2367,2367.jpg,17.2554361292466
2368,2368.jpg,17.25162101936347
2369,2369.jpg,15.968637208333709
2370,2370.jpg,15.662919518688152
2371,2371.jpg,18.060309100973623
2372,2372.jpg,16.51706146967981
2373,2373.jpg,16.692940880648457
2374,2374.jpg,15.87261155960155
2375,2375.jpg,17.019963293218822
2376,2376.jpg,18.15047937932274
2377,2377.jpg,17.497803123982365
2378,2378.jpg,17.066925201511214
2379,2379.jpg,17.152996767237386
2380,2380.jpg,17.24512800926772
2381,2381.jpg,17.477832453419182
2382,2382.jpg,16.94499468146601
2383,2383.jpg,17.015715315995976
2384,2384.jpg,17.3174373788829
2385,2385.jpg,17.088403910985285
2386,2386.jpg,17.527233438564355
2387,2387.jpg,17.55188728594947
2388,2388.jpg,18.046917734103012
2389,2389.jpg,17.18719515288251
2390,2390.jpg,17.28007644952735
2391,2391.jpg,15.705007937793734
2392,2392.jpg,17.686918573347352
2393,2393.jpg,18.003349263199024
2394,2394.jpg,16.95840097479661
2395,2395.jpg,16.162783807619157
2396,2396.jpg,15.724174911776815
2397,2397.jpg,17.2474103582906
2398,2398.jpg,17.753213978942092
2399,2399.jpg,17.529990635595674
2400,2400.jpg,16.866419463818055
2401,2401.jpg,16.05458143269809
2402,2402.jpg,18.810201390230375
2403,2403.jpg,18.473025253251656
2404,2404.jpg,18.115531405514986
2405,2405.jpg,17.030148736354658
2406,2406.jpg,17.32502748378793
2407,2407.jpg,13.706897661857905
2408,2408.jpg,15.175171083976409
2409,2409.jpg,16.337145850639423
2410,2410.jpg,14.721150851420091
2411,2411.jpg,13.307834322726247
2412,2412.jpg,8.671216861115553
2413,2413.jpg,12.24718608051239
2414,2414.jpg,20.0794514587135
2415,2415.jpg,17.69096784207158
2416,2416.jpg,14.726420708087424
2417,2417.jpg,10.000081344992164
2418,2418.jpg,17.58930185727061
2419,2419.jpg,19.77273789431547
2420,2420.jpg,18.725212925757244
2421,2421.jpg,17.514403679750874
2422,2422.jpg,17.435215077887698
2423,2423.jpg,17.976999863249393
2424,2424.jpg,20.877911183615346
2425,2425.jpg,20.22601063774259
2426,2426.jpg,20.566100699582528
2427,2427.jpg,18.721356301657266
2428,2428.jpg,19.901552777579298
2429,2429.jpg,20.89492828090796
2430,2430.jpg,20.288184008120652
2431,2431.jpg,20.557869689801663
2432,2432.jpg,19.075962345837706
2433,2433.jpg,21.285174979930073
2434,2434.jpg,21.23190384358056
2435,2435.jpg,21.36470036004678
2436,2436.jpg,20.64136923989077
2437,2437.jpg,18.55309591560988
2438,2438.jpg,20.364903213759195
2439,2439.jpg,19.785277986514764
2440,2440.jpg,21.64826578371121
2441,2441.jpg,18.54720602778811
2442,2442.jpg,17.38545679060651
2443,2443.jpg,19.461081805853176
2444,2444.jpg,19.339618670586415
2445,2445.jpg,20.295638841982022
2446,2446.jpg,17.313951584023307
2447,2447.jpg,16.011919277786635
2448,2448.jpg,18.31284054851086
2449,2449.jpg,17.73617402550762
2450,2450.jpg,18.508413557629122
2451,2451.jpg,17.869039576851293
2452,2452.jpg,16.98547150934452
2453,2453.jpg,18.328991911124042
2454,2454.jpg,18.295176482468044
2455,2455.jpg,16.795721218978073
2456,2456.jpg,16.462858362484656
2457,2457.jpg,15.670886283482002
2458,2458.jpg,16.50143836381472
2459,2459.jpg,17.690198662930207
2460,2460.jpg,15.644622010999502
2461,2461.jpg,15.609477427726564
2462,2462.jpg,13.502903447206872
2463,2463.jpg,17.95439607185356
2464,2464.jpg,18.88138754373129
2465,2465.jpg,16.68963420330875
2466,2466.jpg,16.22239215913827
2467,2467.jpg,14.953699617258376
2468,2468.jpg,17.731464260928824
2469,2469.jpg,19.821896790937675
2470,2470.jpg,18.42635674318845
2471,2471.jpg,17.864868564187773
2472,2472.jpg,15.642373479737536
2473,2473.jpg,19.51160554066074
2474,2474.jpg,19.861599775156066
2475,2475.jpg,17.52791679056078
2476,2476.jpg,18.8890518144844
2477,2477.jpg,17.233115474138707
2478,2478.jpg,16.8355618064995
2479,2479.jpg,18.949043589444514
2480,2480.jpg,18.788301474713457
2481,2481.jpg,16.502992348235267
2482,2482.jpg,14.072749394285358
2483,2483.jpg,16.73732424297754
2484,2484.jpg,18.50312259401446
2485,2485.jpg,15.290668066539887
2486,2486.jpg,15.40350417438417
2487,2487.jpg,10.140628892260189
2488,2488.jpg,17.48512402912441
2489,2489.jpg,19.227332043050524
2490,2490.jpg,18.313557485042267
2491,2491.jpg,15.548065306808002
2492,2492.jpg,8.670417362602327
2493,2493.jpg,18.130991019997992
2494,2494.jpg,19.170874107493095
2495,2495.jpg,15.870727560479658
2496,2496.jpg,17.499866707076013
2497,2497.jpg,7.126110419101081
2498,2498.jpg,20.559938870317808
2499,2499.jpg,21.150114306064083
2500,2500.jpg,18.58673269319787
2501,2501.jpg,21.073957641386425
2502,2502.jpg,11.455725116151434
2503,2503.jpg,20.478510833004222
2504,2504.jpg,21.110005042262834
2505,2505.jpg,19.876385833132016
2506,2506.jpg,19.320044484116725
2507,2507.jpg,17.223972550942815
2508,2508.jpg,20.715500104076632
2509,2509.jpg,21.376813182328853
2510,2510.jpg,21.078871245434456
2511,2511.jpg,20.961894910750384
2512,2512.jpg,20.15290223606606
2513,2513.jpg,21.93458607214758
2514,2514.jpg,22.24609009729873
2515,2515.jpg,20.97607644709673
2516,2516.jpg,21.329228560783744
2517,2517.jpg,20.575904118632984
2518,2518.jpg,20.65649720709087
2519,2519.jpg,21.995980467894906
2520,2520.jpg,20.398904756713193
2521,2521.jpg,21.73813986511989
2522,2522.jpg,20.478156796031328
2523,2523.jpg,19.478997755908324
2524,2524.jpg,20.363398906463303
2525,2525.jpg,20.125236508926037
2526,2526.jpg,20.92236078211063
2527,2527.jpg,19.805513135290898
2528,2528.jpg,19.188518582557172
2529,2529.jpg,20.837749210752254
2530,2530.jpg,20.502018608133213
2531,2531.jpg,20.529352687990325
2532,2532.jpg,19.863578464008523
2533,2533.jpg,20.240288729626997
2534,2534.jpg,19.939807895178635
2535,2535.jpg,20.59889273282544
2536,2536.jpg,21.03179972095151
2537,2537.jpg,20.003169318481547
2538,2538.jpg,20.781426079786613
2539,2539.jpg,19.005202062898388
2540,2540.jpg,19.80159587244721
2541,2541.jpg,20.67044971556674
2542,2542.jpg,20.31119174683997
2543,2543.jpg,20.672444730234808
2544,2544.jpg,20.853028308359754
2545,2545.jpg,20.65458941892337
2546,2546.jpg,20.33032793499932
2547,2547.jpg,20.921040723305246
2548,2548.jpg,20.519462975343046
2549,2549.jpg,21.486644873648228
2550,2550.jpg,21.708376503899373
2551,2551.jpg,20.939734715087386
2552,2552.jpg,22.124971203515493
2553,2553.jpg,22.287306717850505
2554,2554.jpg,23.081384127389594
2555,2555.jpg,22.827939367081704
2556,2556.jpg,22.330582256977188
2557,2557.jpg,22.566689001102674
2558,2558.jpg,22.652582382212714
2559,2559.jpg,23.129439865328145
2560,2560.jpg,22.10825543413393
2561,2561.jpg,22.28534761997679
2562,2562.jpg,22.607622018914633
2563,2563.jpg,22.87566765580422
2564,2564.jpg,22.799990503653746
2565,2565.jpg,23.36131029352765
2566,2566.jpg,22.699962697836703
2567,2567.jpg,23.24431296850922
2568,2568.jpg,22.715765154447613
2569,2569.jpg,23.547305179850937
2570,2570.jpg,22.938460474271878
2571,2571.jpg,22.49810938067755
2572,2572.jpg,23.19370014139359
2573,2573.jpg,22.75270067969344
2574,2574.jpg,23.2518303069218
2575,2575.jpg,23.202081348678107
2576,2576.jpg,23.021136270350272
2577,2577.jpg,22.991011875378735
2578,2578.jpg,22.311255290001085
2579,2579.jpg,22.45473122213844
2580,2580.jpg,23.540529499919117
2581,2581.jpg,23.107071632129035
2582,2582.jpg,22.846928622900528
2583,2583.jpg,21.037522619002143
2584,2584.jpg,21.093570076909838
2585,2585.jpg,21.364895336930402
2586,2586.jpg,20.79353237174244
2587,2587.jpg,20.730793661692246
2588,2588.jpg,19.632312557438617
2589,2589.jpg,18.959351709423395
2590,2590.jpg,16.55635910721909
2591,2591.jpg,18.365344837978377
2592,2592.jpg,19.071208268330818
2593,2593.jpg,19.8438648084283
2594,2594.jpg,18.582971225280332
2595,2595.jpg,16.920946288614246
2596,2596.jpg,19.52640372638543
2597,2597.jpg,19.385733035822486
2598,2598.jpg,19.605972020074606
2599,2599.jpg,17.413352478520757
2600,2600.jpg,17.373848202800982
2601,2601.jpg,19.335842276208886
2602,2602.jpg,18.471575520825105
2603,2603.jpg,16.166240216010642
2604,2604.jpg,17.369270444102728
2605,2605.jpg,16.159962706681
2606,2606.jpg,19.169974321826807
2607,2607.jpg,17.326909617102324
2608,2608.jpg,14.764550000293566
2609,2609.jpg,14.70002676198376
2610,2610.jpg,14.464079661012388
2611,2611.jpg,16.236614276797713
2612,2612.jpg,14.240536448292898
2613,2613.jpg,13.866008361157217
2614,2614.jpg,12.618952189485036
2615,2615.jpg,12.643783288582537
2616,2616.jpg,13.560873852967998
2617,2617.jpg,12.097249556684575
2618,2618.jpg,12.666409353055386
2619,2619.jpg,12.872043612497846
2620,2620.jpg,12.39489436373479
2621,2621.jpg,12.454400095841473
2622,2622.jpg,12.276089537701914
2623,2623.jpg,12.654084645009233
2624,2624.jpg,12.737970300637617
2625,2625.jpg,12.569358093263743
2626,2626.jpg,12.856427036959003
2627,2627.jpg,12.287660109679654
2628,2628.jpg,13.064908635257568
2629,2629.jpg,14.543427789416711
2630,2630.jpg,14.57277192701485
2631,2631.jpg,15.110767840411368
2632,2632.jpg,15.58754812574154
2633,2633.jpg,14.581899573911846
2634,2634.jpg,14.295361394143503
2635,2635.jpg,14.905464528574004
2636,2636.jpg,15.82148283671251
2637,2637.jpg,15.135184380405233
2638,2638.jpg,15.6365649877679
2639,2639.jpg,14.854709550249563
2640,2640.jpg,14.785816007712773
2641,2641.jpg,16.609890523714682
2642,2642.jpg,16.061464396561085
2643,2643.jpg,16.470191918858607
2644,2644.jpg,14.609245664904732
2645,2645.jpg,15.220348930461062
2646,2646.jpg,15.859952055722335
2647,2647.jpg,14.668611578061975
2648,2648.jpg,16.993612027461694
2649,2649.jpg,13.783337462823505
2650,2650.jpg,15.320366824175764
2651,2651.jpg,14.503904272557108
2652,2652.jpg,14.21865186738136
2653,2653.jpg,16.507872367748323
2654,2654.jpg,13.151128999131767
2655,2655.jpg,15.637709660668401
2656,2656.jpg,14.202715947227805
2657,2657.jpg,13.802303046209689
2658,2658.jpg,16.107538880161872
2659,2659.jpg,12.704091551139632
2660,2660.jpg,11.058162585926608
2661,2661.jpg,13.934211146774068
2662,2662.jpg,12.004068098258369
2663,2663.jpg,12.575175914270872
2664,2664.jpg,13.32919058858321
2665,2665.jpg,13.110289038468807
2666,2666.jpg,15.887460122128708
2667,2667.jpg,14.21206661642739
2668,2668.jpg,15.69418858656019
2669,2669.jpg,15.90689530593974
2670,2670.jpg,15.081022904039896
2671,2671.jpg,16.53901642651794
2672,2672.jpg,15.776884440069196
2673,2673.jpg,15.641329327216031
2674,2674.jpg,16.721721427768998
2675,2675.jpg,16.7057123329776
2676,2676.jpg,16.885954001878396
2677,2677.jpg,16.739223635011296
2678,2678.jpg,16.47170275648074
2679,2679.jpg,16.120923017028424
2680,2680.jpg,16.815224038310934
2681,2681.jpg,16.202726081649267
2682,2682.jpg,16.56801340730834
2683,2683.jpg,16.312620743971724
2684,2684.jpg,16.55140305605046
2685,2685.jpg,16.11370234200815
2686,2686.jpg,16.248528623807104
2687,2687.jpg,16.576854536141305
2688,2688.jpg,16.467170710066206
2689,2689.jpg,16.392095280834088
2690,2690.jpg,15.755132389796557
2691,2691.jpg,16.15845046970324
2692,2692.jpg,16.18359549091241
2693,2693.jpg,15.848704968119696
2694,2694.jpg,15.565344316828257
2695,2695.jpg,15.591355539168736
2696,2696.jpg,15.013067862674992
2697,2697.jpg,15.356061820660843
2698,2698.jpg,15.189526606872015
2699,2699.jpg,14.346124302149814
2700,2700.jpg,14.514667416339751
2701,2701.jpg,14.142680150872016
2702,2702.jpg,13.931689216407046
2703,2703.jpg,14.361456400351578
2704,2704.jpg,13.266298066027337
2705,2705.jpg,13.341765548060136
2706,2706.jpg,13.79789356002523
2707,2707.jpg,13.486681183908738
2708,2708.jpg,13.940069490787812
2709,2709.jpg,13.39938354942993
2710,2710.jpg,13.658530975438385
2711,2711.jpg,14.16936300560557
2712,2712.jpg,13.59008318597435
2713,2713.jpg,14.141406678947614
2714,2714.jpg,14.037229375559775
2715,2715.jpg,14.080242593813423
2716,2716.jpg,14.899129645663775
2717,2717.jpg,14.790992574005168
2718,2718.jpg,14.790133019813073
2719,2719.jpg,15.047854210908165
2720,2720.jpg,14.810784243661434
2721,2721.jpg,14.79782644380835
2722,2722.jpg,14.886964930610642
2723,2723.jpg,14.767460543378693
2724,2724.jpg,15.035938581156119
2725,2725.jpg,14.605677424676285
2726,2726.jpg,14.991155352957458
2727,2727.jpg,14.81033889873407
2728,2728.jpg,14.51353510441393
2729,2729.jpg,14.895441410690564
2730,2730.jpg,14.616287222405123
2731,2731.jpg,14.434561420252017
2732,2732.jpg,14.499861883998033
2733,2733.jpg,13.868211063522494
2734,2734.jpg,14.10461546225052
2735,2735.jpg,14.35620543498517
2736,2736.jpg,14.235039196336652
2737,2737.jpg,14.593933682440065
2738,2738.jpg,13.890376973220956
2739,2739.jpg,13.729206189217056
2740,2740.jpg,14.201359855015099
2741,2741.jpg,14.102514388087442
2742,2742.jpg,14.242058597372996
2743,2743.jpg,13.889157551407536
2744,2744.jpg,13.68000478716777
2745,2745.jpg,13.773028526553846
2746,2746.jpg,13.961437068102734
2747,2747.jpg,13.989644695708181
2748,2748.jpg,13.80073425194212
2749,2749.jpg,13.487279991502877
2750,2750.jpg,13.865097905404296
2751,2751.jpg,14.227906913946631
2752,2752.jpg,14.000712315952033
2753,2753.jpg,14.08152177977329
2754,2754.jpg,14.016545325160733
2755,2755.jpg,14.061770982962543
2756,2756.jpg,14.021578749034079
2757,2757.jpg,14.258655538139479
2758,2758.jpg,13.785891869902303
2759,2759.jpg,14.089794653609907
2760,2760.jpg,14.296291032729771
2761,2761.jpg,14.119664307551375
2762,2762.jpg,14.36494406101867
2763,2763.jpg,14.029217947998925
2764,2764.jpg,13.920154386304205
2765,2765.jpg,13.306945032227143
2766,2766.jpg,13.086226885286742
2767,2767.jpg,13.057412520405286
2768,2768.jpg,12.784671112493148
2769,2769.jpg,12.833595383822383
2770,2770.jpg,12.729934967418188
2771,2771.jpg,12.209432398678349
2772,2772.jpg,12.007567420222328
2773,2773.jpg,11.933521916729536
2774,2774.jpg,12.077012775326882
2775,2775.jpg,12.006307067256902
2776,2776.jpg,11.836304949909406
2777,2777.jpg,11.871819196293039
2778,2778.jpg,11.746802630644853
2779,2779.jpg,11.978384791585801
2780,2780.jpg,12.481086973722446
2781,2781.jpg,12.233848822059244
2782,2782.jpg,12.31227011058855
2783,2783.jpg,12.043856909621704
2784,2784.jpg,12.161232527110517
2785,2785.jpg,11.980619562517463
2786,2786.jpg,12.082352249936513
2787,2787.jpg,12.407271431003878
2788,2788.jpg,11.685915268085324
2789,2789.jpg,12.308118455677828
2790,2790.jpg,12.215486477560011
2791,2791.jpg,12.025262738540748
2792,2792.jpg,11.332674645155087
2793,2793.jpg,10.79479826005146
2794,2794.jpg,12.302876702735945
2795,2795.jpg,11.225379052678427
2796,2796.jpg,11.020008221932203
2797,2797.jpg,10.903572038519027
2798,2798.jpg,10.400348363186472
2799,2799.jpg,11.769207247090192
2800,2800.jpg,11.387850304508978
2801,2801.jpg,11.022148303133303
2802,2802.jpg,11.246556900693319
2803,2803.jpg,11.07385216118384
2804,2804.jpg,12.53938995967023
2805,2805.jpg,12.074867329929223
2806,2806.jpg,11.887666432283918
2807,2807.jpg,12.271072847789572
2808,2808.jpg,12.321844035316659
2809,2809.jpg,12.700153881026427
2810,2810.jpg,13.015770845582693
2811,2811.jpg,13.015290983216602
2812,2812.jpg,13.199135526397539
2813,2813.jpg,13.229634715450393
2814,2814.jpg,13.470204004661083
2815,2815.jpg,13.498001271229768
2816,2816.jpg,13.229261087498761
2817,2817.jpg,12.701399890596706
2818,2818.jpg,13.29035858662784
2819,2819.jpg,13.243556321489564
2820,2820.jpg,13.405405559745208
2821,2821.jpg,13.133722181297847
2822,2822.jpg,12.098350616334793
2823,2823.jpg,13.536816014465773
2824,2824.jpg,13.392102935343758
2825,2825.jpg,13.700756473088642
2826,2826.jpg,13.02670167881429
2827,2827.jpg,11.641661812603347
2828,2828.jpg,11.173605226846686
2829,2829.jpg,11.190771588739201
2830,2830.jpg,10.921147945157523
2831,2831.jpg,11.935004300787314
2832,2832.jpg,11.998948322481718
2833,2833.jpg,11.624679699201335
2834,2834.jpg,11.236658325460422
2835,2835.jpg,11.606756985594002
2836,2836.jpg,12.42883783343039
2837,2837.jpg,12.928155907216125
2838,2838.jpg,11.80671417588252
2839,2839.jpg,11.21065363344619
2840,2840.jpg,10.932459403118871
2841,2841.jpg,10.942490450684183
2842,2842.jpg,12.432309168281867
2843,2843.jpg,12.459168633356477
2844,2844.jpg,12.320525842318771
2845,2845.jpg,12.99518317580226
2846,2846.jpg,12.007763796461575
2847,2847.jpg,9.839920895748854
2848,2848.jpg,12.154300585800677
2849,2849.jpg,9.896460926836227
2850,2850.jpg,9.031775764120846
2851,2851.jpg,10.176747660273426
2852,2852.jpg,9.031367618730489
2853,2853.jpg,10.006695166123462
2854,2854.jpg,8.539890134506496
2855,2855.jpg,7.743105438286681
2856,2856.jpg,8.676843203628122
2857,2857.jpg,7.116686691876623
2858,2858.jpg,8.631907095827529
2859,2859.jpg,7.982664859188658
2860,2860.jpg,7.386425082619476
2861,2861.jpg,7.565555663154749
2862,2862.jpg,7.620480837851929
2863,2863.jpg,7.563223870233149
2864,2864.jpg,7.692630680925963
2865,2865.jpg,7.677926252028086
2866,2866.jpg,6.982043958890362
2867,2867.jpg,7.888286252026046
2868,2868.jpg,8.317725636915636
2869,2869.jpg,8.859459579022989
2870,2870.jpg,8.893123877271584
2871,2871.jpg,8.490210211140258
2872,2872.jpg,10.25222190585841
2873,2873.jpg,9.48432270843094
2874,2874.jpg,10.711317368037342
2875,2875.jpg,12.012281149642055
2876,2876.jpg,8.841844490427016
2877,2877.jpg,10.398904694634291
2878,2878.jpg,10.233470074043806
2879,2879.jpg,13.294102329374141
2880,2880.jpg,13.532178549927558
2881,2881.jpg,12.125155273314126
2882,2882.jpg,10.638322314166361
2883,2883.jpg,11.794819653077806
2884,2884.jpg,11.38939146150297
2885,2885.jpg,13.388808852204663
2886,2886.jpg,8.886040805554345
2887,2887.jpg,7.365286883013933
2888,2888.jpg,8.165611016058934
2889,2889.jpg,9.665464629449897
2890,2890.jpg,12.595769997764583
2891,2891.jpg,10.806053743787844
2892,2892.jpg,10.59706744456086
2893,2893.jpg,9.636437795739518
2894,2894.jpg,10.104046937535378
2895,2895.jpg,12.549688050933803
2896,2896.jpg,10.666293100832432
2897,2897.jpg,10.591301166485882
2898,2898.jpg,10.174718594618504
2899,2899.jpg,11.473059284105872
2900,2900.jpg,11.417159808055423
2901,2901.jpg,11.760284489179156
2902,2902.jpg,11.601735631162914
2903,2903.jpg,10.909375166292103
2904,2904.jpg,10.877751128543423
2905,2905.jpg,11.408120437175713
2906,2906.jpg,11.802312735992901
2907,2907.jpg,11.644954729612754
2908,2908.jpg,11.006841684865194
2909,2909.jpg,10.660491838866854
2910,2910.jpg,11.3397581833242
2911,2911.jpg,11.930843083613164
2912,2912.jpg,11.513579025556854
2913,2913.jpg,11.234418890010012
2914,2914.jpg,11.426204776357629
2915,2915.jpg,12.214254578158942
2916,2916.jpg,12.53338555791322
2917,2917.jpg,12.158511246873546
2918,2918.jpg,12.058800861557238
2919,2919.jpg,11.720672929528202
2920,2920.jpg,11.860880200153636
2921,2921.jpg,11.39534385387595
2922,2922.jpg,8.804706058615697
2923,2923.jpg,9.834961579417099
2924,2924.jpg,10.634913017414217
2925,2925.jpg,10.937367876196284
2926,2926.jpg,8.86658649721645
2927,2927.jpg,7.80490191554999
2928,2928.jpg,9.31999357878348
2929,2929.jpg,10.888899794800503
2930,2930.jpg,10.887249021615958
2931,2931.jpg,9.013205382085498
2932,2932.jpg,8.461605516376478
2933,2933.jpg,8.479852180810788
2934,2934.jpg,10.703695077952954
2935,2935.jpg,10.836320406581162
2936,2936.jpg,9.53228702180205
2937,2937.jpg,9.939929577039031
2938,2938.jpg,11.088183428581962
2939,2939.jpg,11.765330332333665
2940,2940.jpg,11.261993192582592
2941,2941.jpg,10.87088728920729
